filepath,filename,actor,gender,emotion_code,emotion,intensity,statement,repetition,modality,vocal_channel,duration_sec,label_encoded
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-02-02-22.wav,03-01-08-02-02-02-22.wav,22,female,8,surprised,strong,2,2,audio,speech,3.637,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-01-23.wav,03-01-01-01-01-01-23.wav,23,male,1,neutral,normal,1,1,audio,speech,3.804,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-02-23.wav,03-01-01-01-01-02-23.wav,23,male,1,neutral,normal,1,2,audio,speech,3.737,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-01-23.wav,03-01-01-01-02-01-23.wav,23,male,1,neutral,normal,2,1,audio,speech,3.67,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-02-23.wav,03-01-01-01-02-02-23.wav,23,male,1,neutral,normal,2,2,audio,speech,3.837,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-01-23.wav,03-01-02-01-01-01-23.wav,23,male,2,calm,normal,1,1,audio,speech,3.971,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-02-23.wav,03-01-02-01-01-02-23.wav,23,male,2,calm,normal,1,2,audio,speech,4.071,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-01-23.wav,03-01-02-01-02-01-23.wav,23,male,2,calm,normal,2,1,audio,speech,4.171,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-02-23.wav,03-01-02-01-02-02-23.wav,23,male,2,calm,normal,2,2,audio,speech,4.004,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-01-01-23.wav,03-01-02-02-01-01-23.wav,23,male,2,calm,strong,1,1,audio,speech,4.605,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-01-02-23.wav,03-01-02-02-01-02-23.wav,23,male,2,calm,strong,1,2,audio,speech,4.605,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-02-01-23.wav,03-01-02-02-02-01-23.wav,23,male,2,calm,strong,2,1,audio,speech,4.104,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-02-02-23.wav,03-01-02-02-02-02-23.wav,23,male,2,calm,strong,2,2,audio,speech,4.571,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-01-23.wav,03-01-03-01-01-01-23.wav,23,male,3,happy,normal,1,1,audio,speech,3.337,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-02-23.wav,03-01-03-01-01-02-23.wav,23,male,3,happy,normal,1,2,audio,speech,3.27,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-01-23.wav,03-01-03-01-02-01-23.wav,23,male,3,happy,normal,2,1,audio,speech,3.237,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-02-23.wav,03-01-03-01-02-02-23.wav,23,male,3,happy,normal,2,2,audio,speech,3.27,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-01-23.wav,03-01-03-02-01-01-23.wav,23,male,3,happy,strong,1,1,audio,speech,3.237,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-02-23.wav,03-01-03-02-01-02-23.wav,23,male,3,happy,strong,1,2,audio,speech,3.203,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-01-23.wav,03-01-03-02-02-01-23.wav,23,male,3,happy,strong,2,1,audio,speech,3.237,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-02-23.wav,03-01-03-02-02-02-23.wav,23,male,3,happy,strong,2,2,audio,speech,3.237,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-01-23.wav,03-01-04-01-01-01-23.wav,23,male,4,sad,normal,1,1,audio,speech,3.604,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-02-23.wav,03-01-04-01-01-02-23.wav,23,male,4,sad,normal,1,2,audio,speech,3.871,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-01-23.wav,03-01-04-01-02-01-23.wav,23,male,4,sad,normal,2,1,audio,speech,3.57,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-02-23.wav,03-01-04-01-02-02-23.wav,23,male,4,sad,normal,2,2,audio,speech,3.67,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-01-23.wav,03-01-04-02-01-01-23.wav,23,male,4,sad,strong,1,1,audio,speech,4.271,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-02-23.wav,03-01-04-02-01-02-23.wav,23,male,4,sad,strong,1,2,audio,speech,4.371,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-02-01-23.wav,03-01-04-02-02-01-23.wav,23,male,4,sad,strong,2,1,audio,speech,3.937,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-02-02-23.wav,03-01-04-02-02-02-23.wav,23,male,4,sad,strong,2,2,audio,speech,4.738,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-01-23.wav,03-01-05-01-01-01-23.wav,23,male,5,angry,normal,1,1,audio,speech,3.303,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-02-23.wav,03-01-05-01-01-02-23.wav,23,male,5,angry,normal,1,2,audio,speech,3.303,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-01-23.wav,03-01-05-01-02-01-23.wav,23,male,5,angry,normal,2,1,audio,speech,3.27,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-02-23.wav,03-01-05-01-02-02-23.wav,23,male,5,angry,normal,2,2,audio,speech,3.337,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-01-23.wav,03-01-05-02-01-01-23.wav,23,male,5,angry,strong,1,1,audio,speech,3.403,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-02-23.wav,03-01-05-02-01-02-23.wav,23,male,5,angry,strong,1,2,audio,speech,3.337,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-01-23.wav,03-01-05-02-02-01-23.wav,23,male,5,angry,strong,2,1,audio,speech,3.237,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-02-23.wav,03-01-05-02-02-02-23.wav,23,male,5,angry,strong,2,2,audio,speech,3.303,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-01-23.wav,03-01-06-01-01-01-23.wav,23,male,6,fearful,normal,1,1,audio,speech,3.437,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-02-23.wav,03-01-06-01-01-02-23.wav,23,male,6,fearful,normal,1,2,audio,speech,3.237,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-01-23.wav,03-01-06-01-02-01-23.wav,23,male,6,fearful,normal,2,1,audio,speech,3.136,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-02-23.wav,03-01-06-01-02-02-23.wav,23,male,6,fearful,normal,2,2,audio,speech,3.103,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-01-23.wav,03-01-06-02-01-01-23.wav,23,male,6,fearful,strong,1,1,audio,speech,3.57,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-02-23.wav,03-01-06-02-01-02-23.wav,23,male,6,fearful,strong,1,2,audio,speech,3.437,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-01-23.wav,03-01-06-02-02-01-23.wav,23,male,6,fearful,strong,2,1,audio,speech,3.57,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-02-23.wav,03-01-06-02-02-02-23.wav,23,male,6,fearful,strong,2,2,audio,speech,3.537,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-01-01-23.wav,03-01-07-01-01-01-23.wav,23,male,7,disgust,normal,1,1,audio,speech,3.57,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-01-02-23.wav,03-01-07-01-01-02-23.wav,23,male,7,disgust,normal,1,2,audio,speech,3.57,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-02-01-23.wav,03-01-07-01-02-01-23.wav,23,male,7,disgust,normal,2,1,audio,speech,3.47,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-02-02-23.wav,03-01-07-01-02-02-23.wav,23,male,7,disgust,normal,2,2,audio,speech,3.337,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-01-01-23.wav,03-01-07-02-01-01-23.wav,23,male,7,disgust,strong,1,1,audio,speech,4.071,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-01-02-23.wav,03-01-07-02-01-02-23.wav,23,male,7,disgust,strong,1,2,audio,speech,3.871,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-02-01-23.wav,03-01-07-02-02-01-23.wav,23,male,7,disgust,strong,2,1,audio,speech,3.737,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-02-02-23.wav,03-01-07-02-02-02-23.wav,23,male,7,disgust,strong,2,2,audio,speech,3.871,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-01-01-23.wav,03-01-08-01-01-01-23.wav,23,male,8,surprised,normal,1,1,audio,speech,3.27,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-01-02-23.wav,03-01-08-01-01-02-23.wav,23,male,8,surprised,normal,1,2,audio,speech,3.237,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-02-01-23.wav,03-01-08-01-02-01-23.wav,23,male,8,surprised,normal,2,1,audio,speech,3.303,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-02-02-23.wav,03-01-08-01-02-02-23.wav,23,male,8,surprised,normal,2,2,audio,speech,3.303,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-01-01-23.wav,03-01-08-02-01-01-23.wav,23,male,8,surprised,strong,1,1,audio,speech,3.503,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-01-02-23.wav,03-01-08-02-01-02-23.wav,23,male,8,surprised,strong,1,2,audio,speech,3.37,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-02-01-23.wav,03-01-08-02-02-01-23.wav,23,male,8,surprised,strong,2,1,audio,speech,3.337,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-02-02-23.wav,03-01-08-02-02-02-23.wav,23,male,8,surprised,strong,2,2,audio,speech,3.303,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-01-01-24.wav,03-01-01-01-01-01-24.wav,24,female,1,neutral,normal,1,1,audio,speech,3.704,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-01-02-24.wav,03-01-01-01-01-02-24.wav,24,female,1,neutral,normal,1,2,audio,speech,3.637,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-02-01-24.wav,03-01-01-01-02-01-24.wav,24,female,1,neutral,normal,2,1,audio,speech,3.637,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-02-02-24.wav,03-01-01-01-02-02-24.wav,24,female,1,neutral,normal,2,2,audio,speech,3.604,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-01-01-24.wav,03-01-02-01-01-01-24.wav,24,female,2,calm,normal,1,1,audio,speech,3.57,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-01-02-24.wav,03-01-02-01-01-02-24.wav,24,female,2,calm,normal,1,2,audio,speech,3.503,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-02-01-24.wav,03-01-02-01-02-01-24.wav,24,female,2,calm,normal,2,1,audio,speech,3.871,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-02-02-24.wav,03-01-02-01-02-02-24.wav,24,female,2,calm,normal,2,2,audio,speech,3.704,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-01-01-24.wav,03-01-02-02-01-01-24.wav,24,female,2,calm,strong,1,1,audio,speech,4.104,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-01-02-24.wav,03-01-02-02-01-02-24.wav,24,female,2,calm,strong,1,2,audio,speech,4.071,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-02-01-24.wav,03-01-02-02-02-01-24.wav,24,female,2,calm,strong,2,1,audio,speech,4.037,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-02-02-24.wav,03-01-02-02-02-02-24.wav,24,female,2,calm,strong,2,2,audio,speech,4.104,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-01-01-24.wav,03-01-03-01-01-01-24.wav,24,female,3,happy,normal,1,1,audio,speech,3.604,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-01-02-24.wav,03-01-03-01-01-02-24.wav,24,female,3,happy,normal,1,2,audio,speech,3.904,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-02-01-24.wav,03-01-03-01-02-01-24.wav,24,female,3,happy,normal,2,1,audio,speech,3.503,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-02-02-24.wav,03-01-03-01-02-02-24.wav,24,female,3,happy,normal,2,2,audio,speech,3.737,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-01-01-24.wav,03-01-03-02-01-01-24.wav,24,female,3,happy,strong,1,1,audio,speech,4.004,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-01-02-24.wav,03-01-03-02-01-02-24.wav,24,female,3,happy,strong,1,2,audio,speech,3.77,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-02-01-24.wav,03-01-03-02-02-01-24.wav,24,female,3,happy,strong,2,1,audio,speech,3.871,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-02-02-24.wav,03-01-03-02-02-02-24.wav,24,female,3,happy,strong,2,2,audio,speech,3.871,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-01-01-24.wav,03-01-04-01-01-01-24.wav,24,female,4,sad,normal,1,1,audio,speech,4.104,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-01-02-24.wav,03-01-04-01-01-02-24.wav,24,female,4,sad,normal,1,2,audio,speech,3.971,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-02-01-24.wav,03-01-04-01-02-01-24.wav,24,female,4,sad,normal,2,1,audio,speech,3.537,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-02-02-24.wav,03-01-04-01-02-02-24.wav,24,female,4,sad,normal,2,2,audio,speech,3.837,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-01-01-24.wav,03-01-04-02-01-01-24.wav,24,female,4,sad,strong,1,1,audio,speech,4.404,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-01-02-24.wav,03-01-04-02-01-02-24.wav,24,female,4,sad,strong,1,2,audio,speech,4.571,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-02-01-24.wav,03-01-04-02-02-01-24.wav,24,female,4,sad,strong,2,1,audio,speech,4.204,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-02-02-24.wav,03-01-04-02-02-02-24.wav,24,female,4,sad,strong,2,2,audio,speech,4.671,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-01-01-24.wav,03-01-05-01-01-01-24.wav,24,female,5,angry,normal,1,1,audio,speech,4.104,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-01-02-24.wav,03-01-05-01-01-02-24.wav,24,female,5,angry,normal,1,2,audio,speech,3.737,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-02-01-24.wav,03-01-05-01-02-01-24.wav,24,female,5,angry,normal,2,1,audio,speech,3.67,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-02-02-24.wav,03-01-05-01-02-02-24.wav,24,female,5,angry,normal,2,2,audio,speech,4.204,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-01-01-24.wav,03-01-05-02-01-01-24.wav,24,female,5,angry,strong,1,1,audio,speech,4.371,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-01-02-24.wav,03-01-05-02-01-02-24.wav,24,female,5,angry,strong,1,2,audio,speech,4.371,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-02-01-24.wav,03-01-05-02-02-01-24.wav,24,female,5,angry,strong,2,1,audio,speech,4.171,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-02-02-24.wav,03-01-05-02-02-02-24.wav,24,female,5,angry,strong,2,2,audio,speech,5.105,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-01-01-24.wav,03-01-06-01-01-01-24.wav,24,female,6,fearful,normal,1,1,audio,speech,4.104,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-01-02-24.wav,03-01-06-01-01-02-24.wav,24,female,6,fearful,normal,1,2,audio,speech,4.071,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-02-01-24.wav,03-01-06-01-02-01-24.wav,24,female,6,fearful,normal,2,1,audio,speech,3.937,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-02-02-24.wav,03-01-06-01-02-02-24.wav,24,female,6,fearful,normal,2,2,audio,speech,4.004,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-01-01-24.wav,03-01-06-02-01-01-24.wav,24,female,6,fearful,strong,1,1,audio,speech,3.837,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-01-02-24.wav,03-01-06-02-01-02-24.wav,24,female,6,fearful,strong,1,2,audio,speech,4.071,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-02-01-24.wav,03-01-06-02-02-01-24.wav,24,female,6,fearful,strong,2,1,audio,speech,3.604,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-02-02-24.wav,03-01-06-02-02-02-24.wav,24,female,6,fearful,strong,2,2,audio,speech,3.837,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-01-01-24.wav,03-01-07-01-01-01-24.wav,24,female,7,disgust,normal,1,1,audio,speech,4.304,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-01-02-24.wav,03-01-07-01-01-02-24.wav,24,female,7,disgust,normal,1,2,audio,speech,4.104,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-02-01-24.wav,03-01-07-01-02-01-24.wav,24,female,7,disgust,normal,2,1,audio,speech,4.004,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-02-02-24.wav,03-01-07-01-02-02-24.wav,24,female,7,disgust,normal,2,2,audio,speech,4.071,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-01-01-24.wav,03-01-07-02-01-01-24.wav,24,female,7,disgust,strong,1,1,audio,speech,4.338,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-01-02-24.wav,03-01-07-02-01-02-24.wav,24,female,7,disgust,strong,1,2,audio,speech,4.638,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-02-01-24.wav,03-01-07-02-02-01-24.wav,24,female,7,disgust,strong,2,1,audio,speech,4.238,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-02-02-24.wav,03-01-07-02-02-02-24.wav,24,female,7,disgust,strong,2,2,audio,speech,4.438,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-01-01-24.wav,03-01-08-01-01-01-24.wav,24,female,8,surprised,normal,1,1,audio,speech,3.303,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-01-02-24.wav,03-01-08-01-01-02-24.wav,24,female,8,surprised,normal,1,2,audio,speech,3.47,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-02-01-24.wav,03-01-08-01-02-01-24.wav,24,female,8,surprised,normal,2,1,audio,speech,3.37,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-02-02-24.wav,03-01-08-01-02-02-24.wav,24,female,8,surprised,normal,2,2,audio,speech,3.403,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-01-01-24.wav,03-01-08-02-01-01-24.wav,24,female,8,surprised,strong,1,1,audio,speech,3.937,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-01-02-24.wav,03-01-08-02-01-02-24.wav,24,female,8,surprised,strong,1,2,audio,speech,3.971,7
